productId;productTypeId;
3761801;musserendevin;
3764601;rosvin;
3764701;rodvin;
3764901;hvitvin;
3765401;hvitvin;
3951301;musserendevin;
3951302;musserendevin;
3951304;musserendevin;
3951305;musserendevin;
3951501;musserendevin;
3951505;musserendevin;
3952108;akevitt;
3952901;hvitvin;
3953701;akevitt;
3954702;rodvin;
3955001;rodvin;
3955101;rodvin;
3955105;rodvin;
3955201;rodvin;
3956101;ovrigbrennevinunder22;
3956102;ovrigbrennevinunder22;
3956801;akevitt;
3957301;akevitt;
3994001;rodvin;
4001602;bitter;
4001608;bitter;
4002801;rodvin;
4002901;rodvin;
4003801;rodvin;
4004002;musserendevin;
4004401;musserendevin;
4004601;musserendevin;
4004901;musserendevin;
4005101;musserendevin;
4005301;musserendevin;
4005801;musserendevin;
4006101;likor;
4006302;hvitvin;
4006901;rodvin;
4010701;druebrennevin;
4010801;rodvin;
4010806;rodvin;
4013701;rodvin;
4014001;rodvin;
4014101;rodvin;
4014105;rodvin;
4014705;rodvin;
4017501;rodvin;
4017901;rodvin;
4017902;rodvin;
4017905;rodvin;
4019201;hvitvin;
4019701;hvitvin;
4020201;hvitvin;
4023201;rodvin;
4023801;rodvin;
4024301;rodvin;
4027601;rodvin;
4027701;rodvin;
4027702;rodvin;
4027705;rodvin;
4028701;portvin;
4029301;rodvin;
4029401;rodvin;
4030101;rodvin;
4031801;rodvin;
4031901;rodvin;
4032101;rodvin;
4033201;druebrennevin;
4033203;druebrennevin;
4034601;portvin;
4034701;portvin;
4035201;likorunder22;
4035202;likorunder22;
4035205;likorunder22;
4035401;rodvin;
4035501;hvitvin;
4035601;hvitvin;
4036601;musserendevin;
4039101;rodvin;
4039601;hvitvin;
4039901;rodvin;
4043401;musserendevin;
4043501;hvitvin;
4049301;musserendevin;
4049701;whisky;
4050601;musserendevin;
4052101;rodvin;
4052701;rodvin;
4056701;hvitvin;
4056902;hvitvin;
4057101;druebrennevin;
4057201;fruktbrennevin;
4057301;fruktbrennevin;
4057401;fruktbrennevin;
4057701;vodka;
4067901;rodvin;
4068801;hvitvin;
4068901;hvitvin;
4072001;hvitvin;
4072901;likorunder22;
4073001;hvitvin;
4073102;hvitvin;
4073201;hvitvin;
4073301;hvitvin;
4073401;hvitvin;
4073405;hvitvin;
4073501;hvitvin;
4073901;musserendevin;
4079001;whisky;
4080101;rodvin;
4080701;rodvin;
4080801;rodvin;
4080901;musserendevin;
4081001;rodvin;
4081401;hvitvin;
4091201;rodvin;
4091301;rodvin;
4091401;rodvin;
4091501;musserendevin;
4093901;rodvin;
4105002;ol;
4105102;ovrigbrennevinunder22;
4105401;hvitvin;
4105501;hvitvin;
4105801;hvitvin;
4106201;rodvin;
4106301;rodvin;
4106501;rodvin;
4106601;rodvin;
4106701;rodvin;
4106704;rodvin;
4106706;rodvin;
4107002;ovrigsterkvin;
4109901;rodvin;
4109902;rodvin;
4111901;hvitvin;
4113101;rodvin;
4113201;portvin;
4113401;likorunder22;
4113501;likor;
4113601;rodvin;
4114901;ovrigbrennevin;
4115001;ovrigbrennevin;
4115003;ovrigbrennevin;
4115401;druebrennevin;
4117907;rodvin;
4118201;hvitvin;
4118306;hvitvin;
4122902;ovrigsterkvin;
4123101;rodvin;
4123402;aromatisertsterkvin;
4123901;rodvin;
4124001;hvitvin;
4124101;hvitvin;
4124201;hvitvin;
4124301;hvitvin;
4124601;rodvin;
4124605;rodvin;
4125601;musserendevin;
4126501;vodka;
4126502;vodka;
4126602;vodka;
4126701;rodvin;
4127601;rodvin;
4128101;rodvin;
4128701;hvitvin;
4128801;rodvin;
4129501;rodvin;
4131201;rodvin;
4132702;ol;
4134601;rodvin;
4137801;musserendevin;
4137804;musserendevin;
4137805;musserendevin;
4137901;rodvin;
4138101;ovrigsterkvin;
4139201;whisky;
4139601;hvitvin;
4139701;rodvin;
4139801;rodvin;
4140101;druebrennevin;
4140501;musserendevin;
4140905;musserendevin;
4141201;rodvin;
4141405;rodvin;
4142401;rodvin;
4142501;rodvin;
4143301;rodvin;
4143502;aromatisertsvakvinogannenblandetdri;
4146301;rodvin;
4146401;rodvin;
4147302;rodvin;
4154501;rosvin;
4156401;ol;
4158001;rodvin;
4158101;rodvin;
4158801;rodvin;
4163101;druebrennevin;
4163401;hvitvin;
4166702;druebrennevin;
4167101;rodvin;
4167401;rodvin;
4169801;musserendevin;
4170601;rodvin;
4171406;rodvin;
4171601;musserendevin;
4171701;musserendevin;
4172401;rodvin;
4172601;rodvin;
4173301;whisky;
4173401;whisky;
4173501;hvitvin;
4173601;likor;
4174401;musserendevin;
4174801;rodvin;
4174901;vodka;
4175006;rodvin;
4176302;ovrigbrennevin;
4176502;ol;
4176601;rodvin;
4176605;rodvin;
4176901;likorunder22;
4177801;hvitvin;
4182301;rodvin;
4182401;rodvin;
4182601;rodvin;
4183001;hvitvin;
4183201;likor;
4184001;gin;
4184105;rodvin;
4184301;rosvin;
4184306;rosvin;
4187401;hvitvin;
4187701;rodvin;
4187801;musserendevin;
4190001;portvin;
4190101;portvin;
4190301;rodvin;
4190306;rodvin;
4190401;hvitvin;
4191601;musserendevin;
4192201;akevitt;
4192301;druebrennevin;
4192302;druebrennevin;
4192303;druebrennevin;
4193106;hvitvin;
4194402;fruktbrennevin;
4194501;rodvin;
4194502;rodvin;
4194505;rodvin;
4194905;musserendevin;
4195701;ovrigsterkvin;
4196401;rodvin;
4196801;musserendevin;
4196901;musserendevin;
4197001;hvitvin;
4197901;rodvin;
4198001;rodvin;
4198201;hvitvin;
4198301;hvitvin;
4198701;rodvin;
4200001;rodvin;
4200201;hvitvin;
4200901;rodvin;
4201101;rodvin;
4201201;rodvin;
4202801;druebrennevin;
4203301;whisky;
4203501;vodka;
4203601;rodvin;
4204701;hvitvin;
4204801;hvitvin;
4204901;hvitvin;
4205001;hvitvin;
4205301;rodvin;
4205401;rodvin;
4206702;rodvin;
4207801;musserendevin;
4209002;portvin;
4209201;rodvin;
4211702;likor;
4211901;musserendevin;
4212801;rodvin;
4214301;likor;
4214701;hvitvin;
4214901;hvitvin;
4218206;rodvin;
4218301;hvitvin;
4218306;hvitvin;
4218401;rodvin;
4218502;rodvin;
4218605;hvitvin;
4220201;whisky;
4220706;hvitvin;
4221501;rodvin;
4222101;hvitvin;
4222401;hvitvin;
4222702;bitter;
4223401;musserendevin;
4223501;rodvin;
4223601;rodvin;
4223701;rodvin;
4224501;sherry;
4224601;portvin;
4225506;rodvin;
4226001;whisky;
4227002;druebrennevin;
4227301;rodvin;
4230301;hvitvin;
4234601;rodvin;
4235401;rodvin;
4235405;rodvin;
4235501;rodvin;
4235505;rodvin;
4235902;likorunder22;
4236002;likorunder22;
4236102;likorunder22;
4236202;likorunder22;
4236301;rodvin;
4236401;rodvin;
4237001;rodvin;
4237102;ovrigsterkvin;
4237901;rodvin;
4239801;vodka;
4239802;vodka;
4239901;hvitvin;
4240002;ol;
4240302;gin;
4240401;vodka;
4240701;gin;
4240702;gin;
4241701;whisky;
4241901;musserendevin;
4242101;musserendevin;
4242201;musserendevin;
4243706;hvitvin;
4245201;hvitvin;
4245901;hvitvin;
4246201;hvitvin;
4246205;hvitvin;
4246302;likor;
4246701;hvitvin;
4246901;hvitvin;
4247001;hvitvin;
4247406;hvitvin;
4247501;rodvin;
4249301;druebrennevin;
4250601;hvitvin;
4251601;rodvin;
4252806;hvitvin;
4253101;rodvin;
4253802;hvitvin;
4254801;likorunder22;
4254901;rodvin;
4255001;rodvin;
4255801;rodvin;
4255901;rodvin;
4256601;rodvin;
4256701;hvitvin;
4256801;rodvin;
4259401;hvitvin;
4260001;druebrennevin;
4260402;rodvin;
4260901;musserendevin;
4261401;rodvin;
4262001;rodvin;
4262101;rodvin;
4262801;vodka;
4263701;vodka;
4263801;vodka;
4264001;vodka;
4264101;rodvin;
4264201;rodvin;
4264401;hvitvin;
4264501;hvitvin;
4264506;hvitvin;
4265302;ol;
4265801;musserendevin;
4265901;hvitvin;
4266101;druebrennevin;
4266601;hvitvin;
4267201;rodvin;
4267206;rodvin;
4268601;musserendevin;
4268604;musserendevin;
4269101;rosvin;
4269201;druebrennevin;
4269203;druebrennevin;
4269302;druebrennevin;
4269601;druebrennevin;
4269602;druebrennevin;
4269603;druebrennevin;
4269604;druebrennevin;
4269801;rodvin;
4270101;rodvin;
4270501;hvitvin;
4270601;rodvin;
4270802;rodvin;
4271101;rodvin;
4271206;rodvin;
4271301;rodvin;
4273101;rodvin;
4273501;hvitvin;
4273606;rodvin;
4273801;hvitvin;
4273901;hvitvin;
4274301;likor;
4274601;musserendevin;
4276101;musserendevin;
4277601;rodvin;
4280201;ovrigbrennevin;
4280601;rodvin;
4281201;rodvin;
4281501;rodvin;
4282901;musserendevin;
4285801;rodvin;
4286002;druebrennevin;
4288001;rodvin;
4288101;rodvin;
4288501;hvitvin;
4288601;hvitvin;
4290002;sherry;
4290601;rodvin;
4293901;rodvin;
4294006;rodvin;
4294704;musserendevin;
4299901;rodvin;
4300201;rodvin;
4300301;hvitvin;
4300401;likor;
4300501;musserendevin;
4300701;rodvin;
4301001;musserendevin;
4301401;akevitt;
4301602;ol;
4303201;hvitvin;
4303301;rodvin;
4303801;vodka;
4303802;vodka;
4303901;musserendevin;
4304201;rodvin;
4304705;rodvin;
4305801;rodvin;
4306001;rodvin;
4306101;rodvin;
4308001;whisky;
4308202;ol;
4310901;rodvin;
4311101;hvitvin;
4311201;rom;
4311301;likor;
4313801;hvitvin;
4314001;rodvin;
4314402;likor;
4314502;likorunder22;
4315301;rodvin;
4317805;rodvin;
4318003;hvitvin;
4318103;rodvin;
4319601;druebrennevin;
4321001;hvitvin;
4321101;hvitvin;
4321201;hvitvin;
4321301;vodka;
4321401;vodka;
4321502;whisky;
4321601;likorunder22;
4322106;rodvin;
4323001;musserendevin;
4323606;hvitvin;
4325101;druebrennevin;
4325102;druebrennevin;
4327501;hvitvin;
4329101;hvitvin;
4330101;hvitvin;
4330201;rodvin;
4330501;rodvin;
4330901;hvitvin;
4331001;hvitvin;
4331601;rodvin;
4332101;musserendevin;
4332105;musserendevin;
4332901;rodvin;
4333201;rodvin;
4333501;rodvin;
4334301;druebrennevin;
4334406;hvitvin;
4334501;hvitvin;
4334701;rosvin;
4334801;druebrennevin;
4337601;hvitvin;
4338101;rodvin;
4338601;druebrennevin;
4338701;druebrennevin;
4338801;druebrennevin;
4338901;druebrennevin;
4339001;druebrennevin;
4339202;druebrennevin;
4341501;hvitvin;
4341701;likorunder22;
4342901;rodvin;
4343105;musserendevin;
4343901;musserendevin;
4344201;rodvin;
4346201;rodvin;
4346206;rodvin;
4346306;rodvin;
4346406;hvitvin;
4346601;rodvin;
4347901;hvitvin;
4348501;rodvin;
4348701;rodvin;
4349701;musserendevin;
4349902;aromatisertsvakvinogannenblandetdri;
4350001;hvitvin;
4350104;musserendevin;
4350204;musserendevin;
4350501;rodvin;
4351501;druebrennevin;
4352301;hvitvin;
4352401;hvitvin;
4352501;hvitvin;
4353201;rodvin;
4353801;rodvin;
4354007;musserendevin;
4354602;fruktvin;
4355301;likorunder22;
4355401;gin;
4355701;rodvin;
4356301;rodvin;
4356701;rodvin;
4356801;portvin;
4356901;portvin;
4357001;portvin;
4357206;hvitvin;
4357301;hvitvin;
4357701;hvitvin;
4358301;ovrigbrennevin;
4359001;rosvin;
4359702;likor;
4360101;rodvin;
4362901;rodvin;
4363802;hvitvin;
4364107;musserendevin;
4364207;musserendevin;
4364501;rodvin;
4364505;rodvin;
4364507;rodvin;
4365001;druebrennevin;
4365201;musserendevin;
4366106;rodvin;
4366201;akevitt;
4367001;druebrennevin;
4367002;druebrennevin;
4367201;likorunder22;
4367402;fruktbrennevin;
4367502;akevitt;
4367503;akevitt;
4367901;rodvin;
4368706;hvitvin;
4369105;musserendevin;
4370602;ol;
4370701;ol;
4370902;hvitvin;
4371202;ol;
4371601;ol;
4372202;likor;
4372301;rodvin;
4373901;musserendevin;
4376602;hvitvin;
4376701;rodvin;
4377001;hvitvin;
4377301;ovrigbrennevinunder22;
4377501;likorunder22;
4379301;rodvin;
4382602;likor;
4385901;rodvin;
4386801;rodvin;
4386901;rodvin;
4387601;hvitvin;
4387701;rodvin;
4388001;rodvin;
4388601;whisky;
4388602;whisky;
4389201;likorunder22;
4389703;bitter;
4389801;rosvin;
4389901;rodvin;
4390001;rodvin;
4390101;druebrennevin;
4390201;druebrennevin;
4390401;rodvin;
4390701;rodvin;
4390801;rodvin;
4391906;rodvin;
4392504;rosvin;
4392601;musserendevin;
4393601;rodvin;
4394401;musserendevin;
4395501;rom;
4395901;rodvin;
4395904;rodvin;
4397202;ol;
4397606;rodvin;
4397806;rodvin;
4398201;musserendevin;
4398401;rodvin;
4398506;rodvin;
4398601;whisky;
4398701;hvitvin;
4399202;akevitt;
4399301;rodvin;
4401201;rodvin;
4401601;hvitvin;
4402101;hvitvin;
4402201;musserendevin;
4402205;musserendevin;
4402902;ol;
4403001;whisky;
4403201;rodvin;
4403301;hvitvin;
4403701;musserendevin;
4404101;hvitvin;
4405001;hvitvin;
4405201;hvitvin;
4405301;hvitvin;
4405401;hvitvin;
4405501;rodvin;
4406601;rodvin;
4407101;musserendevin;
4407201;musserendevin;
4407301;hvitvin;
4407501;rosvin;
4407601;rodvin;
4407701;rodvin;
4407901;hvitvin;
4408001;hvitvin;
4409601;hvitvin;
4409701;hvitvin;
4409901;rodvin;
4410006;rodvin;
4410401;rosvin;
4410501;rosvin;
4410601;rodvin;
4413801;hvitvin;
4414001;hvitvin;
4414701;hvitvin;
4415001;hvitvin;
4415301;hvitvin;
4415501;hvitvin;
4415606;hvitvin;
4415801;hvitvin;
4416101;hvitvin;
4416401;musserendevin;
4417401;rodvin;
4417601;rodvin;
4418506;hvitvin;
4419801;hvitvin;
4421301;hvitvin;
4421401;hvitvin;
4422201;hvitvin;
4422801;hvitvin;
4423301;rosvin;
4424401;musserendevin;
4424501;rom;
4427801;hvitvin;
4428201;fruktvin;
4433301;rodvin;
4434105;rodvin;
4434306;rodvin;
4434502;hvitvin;
4435301;hvitvin;
4435602;druebrennevin;
4435702;druebrennevin;
4435801;rodvin;
4436802;hvitvin;
4436901;hvitvin;
4437501;whisky;
4437601;rodvin;
4437801;hvitvin;
4437901;hvitvin;
4438101;hvitvin;
4438205;hvitvin;
4438405;hvitvin;
4438701;rodvin;
4439701;hvitvin;
4439901;rodvin;
4440101;rodvin;
4440201;rodvin;
4440401;rodvin;
4441001;musserendevin;
4441501;rodvin;
4441601;rodvin;
4441701;druebrennevin;
4441703;druebrennevin;
4441801;druebrennevin;
4441802;druebrennevin;
4441803;druebrennevin;
4442202;whisky;
4442601;rodvin;
4442901;hvitvin;
4443101;whisky;
4444501;rodvin;
4444701;rodvin;
4444901;rodvin;
4445001;rodvin;
4445101;rodvin;
4445401;druebrennevin;
4445601;vodka;
4445701;vodka;
4445801;rodvin;
4445901;hvitvin;
4446001;rodvin;
4446101;rodvin;
4446201;musserendevin;
4446301;musserendevin;
4446401;hvitvin;
4446501;rodvin;
4446506;rodvin;
4446601;rodvin;
4446801;rodvin;
4447001;rodvin;
4447101;rodvin;
4447701;musserendevin;
4448101;bitter;
4448201;madeira;
4449101;musserendevin;
4449301;rodvin;
4450201;rom;
4450401;whisky;
4452101;rodvin;
4453201;hvitvin;
4453602;ovrigsterkvin;
4453702;ovrigsterkvin;
4454001;rodvin;
4454005;rodvin;
4454801;rodvin;
4454902;rodvin;
4456101;rodvin;
4456401;rodvin;
4457601;rodvin;
4458901;rodvin;
4459702;hvitvin;
4460202;hvitvin;
4460402;ol;
4460502;ol;
4460905;rodvin;
4461201;musserendevin;
4461501;rodvin;
4461601;rodvin;
4461801;musserendevin;
4462001;rodvin;
4462301;hvitvin;
4462401;rodvin;
4463101;hvitvin;
4463201;hvitvin;
4463401;rodvin;
4463601;rodvin;
4464801;rodvin;
4465201;rodvin;
4465501;rodvin;
4465505;rodvin;
4465701;hvitvin;
4465802;hvitvin;
4467701;rodvin;
4468801;rodvin;
4469101;rodvin;
4469501;hvitvin;
4469601;hvitvin;
4469701;rodvin;
4469801;hvitvin;
4470301;hvitvin;
4470501;hvitvin;
4470601;hvitvin;
4470906;rodvin;
4471601;rodvin;
4471701;rodvin;
4472001;ovrigsterkvin;
4472201;rodvin;
4472501;rodvin;
4472601;rodvin;
4473002;hvitvin;
4473301;rodvin;
4473601;hvitvin;
4474901;portvin;
4475801;rodvin;
4476102;druebrennevin;
4476301;rodvin;
4476601;rodvin;
4476702;druebrennevin;
4480501;rodvin;
4481301;vodka;
4481601;hvitvin;
4483101;hvitvin;
4483701;hvitvin;
4484001;hvitvin;
4484201;whisky;
4484301;whisky;
4486701;rodvin;
4487101;hvitvin;
4488602;vodka;
4489301;rodvin;
4489401;rodvin;
4491201;rodvin;
4491605;hvitvin;
4491701;gin;
4492002;fruktbrennevin;
4493001;rodvin;
4493501;rodvin;
4494301;portvin;
4494901;musserendevin;
4494904;musserendevin;
4497301;rodvin;
4497501;rodvin;
4497901;rodvin;
4499701;rodvin;
4500006;rodvin;
4501501;rodvin;
4501601;hvitvin;
4502301;hvitvin;
4502701;musserendevin;
4503505;rodvin;
4503701;rodvin;
4504201;rodvin;
4504401;hvitvin;
4504501;hvitvin;
4504701;hvitvin;
4505101;hvitvin;
4505301;rodvin;
4506801;rodvin;
4507601;rodvin;
4508001;whisky;
4508901;rodvin;
4509001;rodvin;
4510201;rodvin;
4510801;whisky;
4511801;hvitvin;
4512601;rodvin;
4513001;rodvin;
4513007;rodvin;
4513201;hvitvin;
4514001;rodvin;
4514301;rodvin;
4514601;rodvin;
4514902;druebrennevin;
4515001;druebrennevin;
4515701;druebrennevin;
4515901;druebrennevin;
4516001;druebrennevin;
4516101;druebrennevin;
4516201;druebrennevin;
4516301;druebrennevin;
4516601;rodvin;
4516701;rodvin;
4516801;hvitvin;
4516901;rodvin;
4517201;rodvin;
4517301;rodvin;
4517501;rodvin;
4517601;rodvin;
4520801;rodvin;
4522108;bitter;
4522806;rodvin;
4523001;likorunder22;
4524301;hvitvin;
4524401;vodka;
4524501;gin;
4524601;rom;
4524701;rom;
4524801;ovrigbrennevinunder22;
4525201;hvitvin;
4526101;rodvin;
4526701;rodvin;
4526806;rodvin;
4526901;rodvin;
4527101;portvin;
4529302;ol;
4529401;hvitvin;
4530301;rodvin;
4530601;druebrennevin;
4530801;ovrigsterkvin;
4530901;hvitvin;
4531001;rodvin;
4531201;rodvin;
4531202;rodvin;
4531205;rodvin;
4532801;rodvin;
4533001;hvitvin;
4533101;rodvin;
4533201;rodvin;
4534402;ol;
4534801;hvitvin;
4535702;ol;
4536901;hvitvin;
4537402;druebrennevin;
4538001;rodvin;
4538701;whisky;
4539401;rodvin;
4539501;hvitvin;
4539601;hvitvin;
4539701;hvitvin;
4541201;rodvin;
4541801;rodvin;
4542101;hvitvin;
4542401;rodvin;
4542501;hvitvin;
4542601;likor;
4543601;hvitvin;
4545601;hvitvin;
4546901;hvitvin;
4548506;rodvin;
4548701;vodka;
4549206;hvitvin;
4549901;portvin;
4550301;rodvin;
4550601;ovrigbrennevinunder22;
4550706;rodvin;
4551402;druebrennevin;
4551405;druebrennevin;
4551601;hvitvin;
4551701;rodvin;
4551801;rodvin;
4552101;rodvin;
4552201;rodvin;
4554001;rodvin;
4554006;rodvin;
4557001;hvitvin;
4557901;hvitvin;
4558101;hvitvin;
4558501;rodvin;
4561601;musserendevin;
4562206;rodvin;
4563501;hvitvin;
4563801;rodvin;
4563901;rodvin;
4564201;rodvin;
4564601;rodvin;
4565306;rodvin;
4568601;rodvin;
4569901;hvitvin;
4570101;hvitvin;
4570507;rodvin;
4570801;hvitvin;
4570805;hvitvin;
4573205;rodvin;
4573701;rodvin;
4574501;rodvin;
4574602;sherry;
4574702;sherry;
4576402;druebrennevin;
4579001;rodvin;
4582101;hvitvin;
4582301;rodvin;
4583601;rodvin;
4583606;rodvin;
4583801;rodvin;
4584701;rodvin;
4584801;rodvin;
4585106;hvitvin;
4585201;hvitvin;
4585301;druebrennevin;
4586601;druebrennevin;
4586701;druebrennevin;
4588406;hvitvin;
4591601;rodvin;
4592101;hvitvin;
4592301;musserendevin;
4593101;hvitvin;
4593301;hvitvin;
4593901;rodvin;
4594001;rodvin;
4594301;rodvin;
4594701;hvitvin;
4595001;rodvin;
4596101;whisky;
4597001;hvitvin;
4597401;hvitvin;
4597501;portvin;
4598301;hvitvin;
4599401;hvitvin;
4599501;rodvin;
4599505;rodvin;
4599905;hvitvin;
4600005;hvitvin;
4600205;hvitvin;
4600901;hvitvin;
4600906;hvitvin;
4601201;rodvin;
4602201;rodvin;
4602301;rodvin;
4602306;rodvin;
4602701;druebrennevin;
4602801;rodvin;
4607001;rodvin;
4607101;rodvin;
4607501;rodvin;
4608301;rodvin;
4608601;rodvin;
4609801;hvitvin;
4609901;hvitvin;
4610101;rodvin;
4610201;hvitvin;
4610301;hvitvin;
4610401;rodvin;
4610501;rodvin;
4610601;rodvin;
4611201;rodvin;
4611501;whisky;
4611908;vodka;
4612201;rodvin;
4612301;vodka;
4612302;vodka;
4612401;vodka;
4612402;vodka;
4613001;portvin;
4615006;rodvin;
4615701;portvin;
4616002;druebrennevin;
4616102;druebrennevin;
4620501;hvitvin;
4624401;rodvin;
4624501;rodvin;
4624801;rodvin;
4625401;rodvin;
4626101;hvitvin;
4626201;hvitvin;
4626701;rodvin;
4627601;rodvin;
4628601;druebrennevin;
4631001;fruktvin;
4631801;portvin;
4631901;hvitvin;
4632202;hvitvin;
4633302;ovrigsterkvin;
4633401;rodvin;
4636701;rodvin;
4638706;hvitvin;
4639001;rodvin;
4639101;rodvin;
4639401;musserendevin;
4639501;musserendevin;
4639601;musserendevin;
4640001;hvitvin;
4642606;rodvin;
4642906;rosvin;
4643005;rodvin;
4643501;hvitvin;
4643606;rodvin;
4643801;portvin;
4644901;hvitvin;
4645001;hvitvin;
4648701;hvitvin;
4650501;hvitvin;
4651301;musserendevin;
4651601;hvitvin;
4651801;hvitvin;
4651901;musserendevin;
4655701;musserendevin;
4655901;musserendevin;
4657401;hvitvin;
4657601;hvitvin;
4657706;hvitvin;
4659501;hvitvin;
4659601;hvitvin;
4660901;rodvin;
4661601;rodvin;
4661701;hvitvin;
4663501;rodvin;
4663505;rodvin;
4663601;rodvin;
4663901;rodvin;
4664001;rodvin;
4665701;musserendevin;
4665906;rodvin;
4666101;whisky;
4666901;hvitvin;
4667001;hvitvin;
4670601;rodvin;
4672001;musserendevin;
4672401;rodvin;
4672701;druebrennevin;
4673701;musserendevin;
4673801;musserendevin;
4674101;rodvin;
4674501;rodvin;
4674601;rodvin;
4678601;rodvin;
4678605;rodvin;
4678901;rodvin;
4679102;ol;
4680201;rodvin;
4680301;rodvin;
4680501;hvitvin;
4682101;rodvin;
4683701;rodvin;
4685301;rodvin;
4693201;rodvin;
4696401;vodka;
4696501;rodvin;
4700101;rodvin;
4701801;whisky;
4701901;whisky;
4702201;hvitvin;
4703201;rodvin;
4703906;rodvin;
4704501;rodvin;
4705401;rodvin;
4705601;hvitvin;
4706401;hvitvin;
4707301;rodvin;
4710901;rodvin;
4711201;rodvin;
4711701;hvitvin;
4714201;fruktbrennevin;
4714301;fruktbrennevin;
4714401;hvitvin;
4714701;hvitvin;
4714801;hvitvin;
4715101;hvitvin;
4715401;rodvin;
4716501;rodvin;
4716801;hvitvin;
4716901;rodvin;
4718501;musserendevin;
4718801;rodvin;
4719101;hvitvin;
4719105;hvitvin;
4719201;hvitvin;
4719301;hvitvin;
4719601;hvitvin;
4720201;musserendevin;
4720601;musserendevin;
4721001;musserendevin;
4722901;hvitvin;
4723001;rodvin;
4724201;hvitvin;
4725101;rodvin;
4726001;hvitvin;
4728202;sherry;
4728501;hvitvin;
4728506;hvitvin;
4728801;rosvin;
4733601;rosvin;
4733901;hvitvin;
4733902;hvitvin;
4733906;hvitvin;
4734201;hvitvin;
4735001;portvin;
4735701;rosvin;
4736001;rosvin;
4737901;rodvin;
4738101;rodvin;
4738306;rodvin;
4738501;hvitvin;
4740701;hvitvin;
4742901;rodvin;
4744301;rodvin;
4744901;ovrigsterkvin;
4745001;ovrigsterkvin;
4746801;hvitvin;
4746901;hvitvin;
4747701;rodvin;
4748602;hvitvin;
4749001;vodka;
4749101;rom;
4749201;rosvin;
4749701;rodvin;
4752301;rodvin;
4752705;rodvin;
4753601;hvitvin;
4754301;hvitvin;
4756801;rodvin;
4756901;rodvin;
4758301;fruktvin;
4758901;rodvin;
4759001;rodvin;
4760001;rodvin;
4761705;rodvin;
4761801;hvitvin;
4761905;rodvin;
4762001;hvitvin;
4762101;rodvin;
4762201;hvitvin;
4762801;hvitvin;
4763601;rodvin;
4763801;druebrennevin;
4765101;gin;
4765301;rodvin;
4766301;rodvin;
4766401;rodvin;
4766405;rodvin;
4766701;hvitvin;
4766801;rodvin;
4767101;rodvin;
4767201;rodvin;
4770701;rodvin;
4771901;rodvin;
4772205;rodvin;
4772602;hvitvin;
4772701;rodvin;
4773001;ovrigsterkvin;
4773301;hvitvin;
4773602;ol;
4776901;hvitvin;
4778101;rodvin;
4778901;whisky;
4781301;vodka;
4781601;rodvin;
4782101;rodvin;
4782401;rodvin;
4784901;rodvin;
4785701;hvitvin;
4786601;rodvin;
4786701;hvitvin;
4787401;whisky;
4788701;rodvin;
4788801;rodvin;
4789501;rodvin;
4791101;rodvin;
4791201;rodvin;
4792001;bitter;
4794401;druebrennevin;
4794601;rom;
4794701;rom;
4794801;rom;
4795101;hvitvin;
4795201;rodvin;
4796801;rodvin;
4798801;rodvin;
4798901;rodvin;
4799401;musserendevin;
4799801;gin;
4801301;gin;
4801401;rom;
4802501;hvitvin;
4802701;rodvin;
4802705;rodvin;
4803401;rodvin;
4805001;likorunder22;
4805101;rodvin;
4805102;rodvin;
4805105;rodvin;
4805201;rodvin;
4805302;druebrennevin;
4805701;fruktbrennevin;
4806401;rodvin;
4807101;rodvin;
4807206;rodvin;
4807601;rodvin;
4807705;hvitvin;
4807901;hvitvin;
4809201;rodvin;
4810606;hvitvin;
4810901;hvitvin;
4811001;rodvin;
4811301;hvitvin;
4812701;rodvin;
4813301;rodvin;
4813601;rodvin;
4814801;hvitvin;
4816001;musserendevin;
4816201;hvitvin;
4816701;rodvin;
4816706;rodvin;
4816801;hvitvin;
4817206;rodvin;
4817301;rodvin;
4817601;musserendevin;
4817701;musserendevin;
4818001;rosvin;
4818401;rodvin;
4818501;rodvin;
4819801;rodvin;
4820301;musserendevin;
4820401;rosvin;
4820405;rosvin;
4820407;rosvin;
4820501;rodvin;
4820901;musserendevin;
4821101;hvitvin;
4821602;ovrigbrennevin;
4821801;whisky;
4822001;hvitvin;
4824301;hvitvin;
4824501;hvitvin;
4825101;rodvin;
4825201;hvitvin;
4825401;hvitvin;
4826901;hvitvin;
4827101;rodvin;
4827301;hvitvin;
4827406;hvitvin;
4829901;rodvin;
4831606;rodvin;
4833301;hvitvin;
4833401;hvitvin;
4833901;rosvin;
4834201;musserendevin;
4834401;rodvin;
4834405;rodvin;
4834501;rodvin;
4834601;rodvin;
4834701;rodvin;
4835002;bitter;
4836601;musserendevin;
4837001;hvitvin;
4837401;hvitvin;
4837501;rosvin;
4838801;hvitvin;
4839201;hvitvin;
4840901;hvitvin;
4841001;hvitvin;
4841101;hvitvin;
4841201;hvitvin;
4842301;hvitvin;
4842701;rodvin;
4842801;hvitvin;
4843001;hvitvin;
4843301;rodvin;
4844302;ol;
4844601;hvitvin;
4847002;ol;
4847101;ol;
4847102;ol;
4847202;ol;
4847401;druebrennevin;
4848701;portvin;
4848801;rodvin;
4849301;rodvin;
4849901;rodvin;
4850001;rodvin;
4850101;rodvin;
4850201;rodvin;
4850401;portvin;
4850501;portvin;
