productId;volume;
3045801;0.75;
3045901;0.70;
3045905;1.50;
3046201;0.75;
3047901;0.75;
3048602;0.50;
3048603;0.03;
3050201;0.75;
3051701;0.75;
3052301;0.70;
3052304;0.20;
3052305;1.50;
3052307;3.00;
3053201;0.75;
3053301;0.75;
3055601;0.75;
3055801;0.70;
3056901;0.75;
3057201;0.70;
3057301;0.70;
3057601;0.70;
3058301;0.75;
3058501;0.70;
3060901;0.75;
3061001;0.70;
3061501;0.75;
3065801;0.70;
3065805;1.50;
3067201;0.70;
3068901;0.75;
3068902;0.38;
3068905;1.50;
3069601;0.75;
3070501;0.75;
3070506;2.00;
3072601;0.75;
3072605;1.50;
3073502;0.38;
3073601;0.75;
3074301;0.70;
3074401;0.70;
3079001;0.75;
3080801;0.75;
3081701;0.75;
3083101;0.75;
3083201;0.70;
3083305;1.50;
3083601;0.75;
3083901;0.75;
3084001;0.75;
3084005;1.50;
3084101;0.75;
3084402;0.38;
3085401;0.75;
3087802;0.38;
3087901;0.70;
3088001;0.70;
3088101;0.70;
3089001;0.75;
3089005;1.50;
3089101;0.75;
3089601;0.75;
3089607;3.00;
3089901;0.75;
3091101;0.75;
3091102;0.38;
3091301;0.75;
3092401;0.75;
3094701;0.75;
3098901;0.75;
3098905;1.50;
3099702;0.38;
3101501;0.75;
3101801;0.75;
3102101;0.75;
3102201;0.75;
3103005;1.50;
3105701;0.75;
3105901;0.70;
3112601;0.75;
3112605;1.50;
3113001;0.70;
3117201;0.75;
3117301;0.75;
3117403;0.05;
3118001;0.75;
3119001;0.75;
3119701;0.75;
3121301;0.75;
3123601;0.75;
3124401;0.75;
3127101;0.70;
3130001;0.75;
3131101;0.70;
3131701;0.75;
3132801;0.75;
3133001;0.75;
3133301;0.75;
3133501;0.75;
3133701;0.75;
3133801;0.75;
3138401;0.75;
3138501;0.75;
3138801;0.75;
3139201;0.75;
3140001;0.75;
3140201;0.75;
3140304;0.25;
3148801;0.75;
3148902;0.50;
3149001;0.75;
3149101;0.75;
3149201;0.75;
3150101;0.75;
3154401;0.75;
3160501;0.75;
3160901;0.75;
3161101;0.75;
3161901;0.75;
3163601;0.75;
3164401;0.75;
3164702;0.35;
3165801;0.75;
3168901;0.75;
3170001;0.75;
3171201;0.75;
3171205;1.50;
3175101;0.75;
3175401;0.70;
3175501;0.75;
3182801;0.70;
3183401;0.70;
3183701;0.70;
3184701;0.75;
3185101;0.75;
3185201;0.75;
3185601;0.75;
3186801;0.75;
3187301;0.75;
3187401;0.75;
3187405;1.50;
3187501;0.75;
3187505;1.50;
3187601;0.75;
3188101;0.75;
3188901;0.75;
3189301;0.75;
3190601;0.75;
3190806;3.00;
3191601;0.75;
3191801;0.75;
3192908;0.24;
3193001;0.75;
3193301;0.75;
3194001;0.75;
3202001;0.75;
3202005;1.50;
3202101;0.70;
3202201;0.70;
3202501;1.00;
3202701;0.75;
3203301;0.75;
3203401;0.75;
3203701;0.75;
3203901;0.75;
3204001;0.75;
3204101;0.75;
3204801;0.70;
3204802;0.50;
3208701;0.75;
3208705;1.50;
3209201;0.75;
3212501;0.75;
3214301;0.70;
3214401;0.70;
3214701;0.70;
3214801;0.70;
3216101;0.70;
3216201;0.70;
3216901;0.75;
3216904;0.20;
3217202;0.50;
3221301;0.75;
3221801;0.75;
3222501;0.75;
3223401;0.75;
3223701;0.75;
3223901;0.75;
3224007;3.00;
3224801;0.70;
3224901;0.70;
3226901;0.75;
3229701;0.75;
3229901;0.75;
3231801;0.75;
3232401;0.75;
3232801;0.75;
3233101;0.75;
3237401;0.70;
3237601;0.70;
3237603;0.05;
3237701;0.70;
3240401;0.75;
3241501;0.75;
3241901;0.75;
3244504;0.20;
3244801;0.70;
3245102;0.50;
3245202;0.50;
3245302;0.50;
3245602;0.50;
3245702;0.50;
3246002;0.50;
3246302;0.50;
3246702;0.33;
3246802;0.33;
3247001;0.75;
3247301;0.75;
3247601;0.70;
3248101;0.75;
3248501;0.75;
3248701;0.75;
3249201;0.70;
3249301;0.75;
3249601;0.70;
3249701;0.75;
3251101;0.75;
3251202;0.50;
3254002;0.50;
3255801;0.75;
3257001;0.75;
3257101;0.75;
3257201;0.75;
3258201;0.75;
3261601;0.75;
3263401;0.70;
3263501;0.70;
3265301;0.75;
3266806;3.00;
3267701;0.75;
3269701;0.75;
3270301;0.75;
3271701;0.75;
3274501;0.75;
3274801;0.75;
3274805;1.50;
3276501;0.70;
3278801;0.75;
3279201;0.75;
3280401;0.70;
3281601;0.75;
3281901;0.75;
3283301;0.75;
3283501;0.70;
3285201;0.75;
3286001;0.75;
3286201;0.75;
3286801;0.75;
3287201;0.75;
3287501;0.75;
3288001;0.70;
3288102;0.50;
3288201;0.70;
3289101;0.75;
3290401;0.75;
3290405;1.50;
3291901;0.75;
3293901;0.75;
3294001;0.75;
3294101;0.75;
3294501;0.75;
3295105;1.50;
3295201;0.75;
3295601;0.70;
3295801;0.70;
3295901;0.70;
3296001;0.70;
3298001;0.75;
3298002;0.38;
3298005;1.50;
3298101;0.75;
3298301;0.75;
3300201;0.75;
3300301;0.75;
3300901;0.75;
3301001;0.75;
3301801;0.75;
3302101;0.75;
3302602;0.38;
3304001;0.75;
3307201;0.75;
3307301;0.70;
3308501;0.70;
3309102;0.50;
3309201;0.75;
3309301;0.75;
3309401;0.75;
3309405;1.50;
3310601;0.75;
3310701;0.75;
3310801;0.75;
3310901;0.75;
3311201;0.75;
3311301;0.75;
3311501;0.75;
3311502;0.38;
3312101;0.75;
3312801;0.75;
3313601;0.75;
3313801;0.75;
3313901;0.75;
3314001;0.75;
3314005;1.50;
3315405;1.50;
3315501;0.75;
3315701;0.75;
3315801;0.75;
3315901;0.75;
3316001;0.75;
3316101;0.75;
3316301;0.75;
3316801;0.75;
3316901;0.75;
3317001;0.75;
3317201;0.75;
3317301;0.75;
3317302;0.38;
3317801;0.75;
3318201;0.75;
3321602;0.50;
3321701;0.75;
3323001;0.75;
3324101;0.75;
3327501;0.75;
3327701;0.75;
3327801;0.75;
3327901;0.70;
3330206;3.00;
3330802;0.50;
3332201;0.75;
3332202;0.38;
3332301;0.75;
3332701;0.70;
3333201;0.75;
3334301;0.75;
3335201;0.75;
3335206;3.00;
3336702;0.50;
3337001;0.75;
3337201;0.70;
3339101;0.70;
3339706;3.00;
3339801;0.70;
3341601;0.75;
3342501;0.75;
3343502;0.38;
3343701;0.75;
3345101;0.75;
3345201;0.75;
3345701;0.75;
3346801;0.75;
3347101;0.75;
3347401;0.75;
3347901;0.75;
3349401;0.70;
3349701;0.70;
3351301;0.75;
3352002;0.50;
3352301;0.75;
3352601;0.75;
3354901;0.75;
3355001;0.75;
3355206;3.00;
3355402;0.50;
3356206;3.00;
3357501;0.75;
3358301;0.75;
3358304;0.25;
3358901;0.75;
3360401;0.75;
3360501;0.75;
3361606;3.00;
3362101;0.75;
3364601;0.75;
3364901;0.75;
3365301;0.75;
3365601;0.75;
3365701;0.75;
3367301;0.70;
3367302;0.50;
3367701;0.75;
3368701;0.75;
3368901;0.70;
3369502;0.50;
3374301;0.70;
3374401;1.00;
3374402;0.50;
3374601;0.75;
3375401;0.70;
3376501;0.75;
3376901;0.75;
3377901;0.75;
3378801;0.75;
3379501;0.70;
3379601;0.70;
3379701;0.70;
3381001;0.75;
3381005;1.50;
3381007;3.00;
3384301;0.70;
3387101;0.75;
3387401;0.75;
3387903;0.05;
3388701;0.75;
3388902;0.50;
3389306;3.00;
3389601;0.75;
3389701;0.75;
3390301;0.75;
3390401;0.75;
3393001;0.70;
3393501;0.75;
3394101;0.75;
3401202;0.33;
3402002;0.33;
3402102;0.33;
3403502;0.33;
3403602;0.33;
3403802;0.33;
3405402;0.50;
3412202;0.33;
3420106;3.00;
3420202;0.50;
3420302;0.50;
3420501;0.75;
3420504;0.20;
3421901;0.75;
3424001;0.70;
3424201;0.70;
3425701;0.75;
3426801;0.70;
3428501;1.00;
3428503;0.10;
3428701;0.75;
3429301;0.75;
3429501;0.75;
3429701;0.75;
3430001;0.75;
3430401;0.75;
3432601;0.75;
3433801;0.75;
3433901;0.75;
3434601;0.75;
3434801;0.75;
3434901;0.75;
3435101;0.75;
3435301;0.75;
3435601;0.75;
3436301;0.75;
3438701;0.75;
3439602;0.33;
3440001;0.70;
3446301;0.75;
3448201;0.75;
3448601;0.75;
3448701;0.75;
3448905;1.50;
3449001;0.75;
3449201;0.75;
3452401;0.75;
3452501;0.75;
3452601;0.75;
3453001;0.75;
3453101;0.75;
3453201;0.75;
3453301;0.75;
3455001;0.75;
3455101;0.75;
3455201;0.75;
3455302;0.50;
3456101;0.75;
3456301;0.70;
3458101;0.75;
3458201;0.75;
3460701;0.75;
3461001;0.75;
3461901;0.75;
3462001;0.75;
3462201;0.75;
3462501;0.70;
3462601;0.75;
3463701;0.75;
3463902;0.50;
3465401;0.75;
3466401;0.70;
3466501;0.70;
3466601;0.70;
3467201;0.75;
3467601;0.75;
3467605;1.50;
3468601;0.75;
3468701;0.75;
3468705;1.50;
3468801;0.75;
3475401;0.70;
3476601;0.75;
3478101;0.70;
3478301;0.75;
3478401;0.75;
3480501;0.75;
3482501;0.75;
3487701;0.75;
3487907;6.00;
3488501;0.75;
3488901;0.75;
3489001;0.75;
3490601;0.75;
3492201;0.75;
3492301;0.70;
3492303;0.05;
3495001;0.75;
3495107;3.00;
3495201;0.70;
3495801;0.75;
3496001;0.70;
3496801;0.75;
3497501;0.70;
3497901;0.75;
3498301;0.75;
3499801;0.75;
3576201;0.75;
3646202;0.50;
3750001;0.75;
3750801;0.75;
3751301;0.75;
3751401;0.70;
3751902;0.50;
3755501;0.75;
3755601;0.75;
3755701;0.75;
3755801;0.75;
3755901;0.75;
3758601;0.75;
3758701;0.75;
3761301;0.75;
3761601;0.75;
3761701;0.75;
3761801;0.75;
3764601;0.75;
3764701;0.75;
3764901;0.75;
3765401;0.75;
3951301;0.75;
3951302;0.38;
3951304;0.20;
3951305;1.50;
3951501;0.75;
3951505;1.50;
3952108;0.50;
3952901;0.75;
3953701;0.70;
3954702;0.50;
3955001;0.75;
3955101;0.75;
3955105;1.50;
3955201;0.75;
3956101;0.70;
3956102;0.50;
3956801;0.70;
3957301;0.70;
3994001;0.75;
4001602;0.50;
4001608;0.06;
4002801;0.75;
4002901;0.75;
4003801;0.75;
4004002;0.38;
4004401;0.75;
4004601;0.75;
4004901;0.75;
4005101;0.75;
4005301;0.75;
4005801;0.75;
4006101;0.70;
4006302;0.50;
4006901;0.75;
4010701;0.70;
4010801;0.75;
4010806;3.00;
4013701;0.75;
4014001;0.75;
4014101;0.75;
4014105;1.50;
4014705;1.50;
4017501;0.75;
4017901;0.75;
4017902;0.38;
4017905;1.50;
4019201;0.75;
4019701;0.75;
4020201;0.75;
4023201;0.75;
4023801;0.75;
4024301;0.75;
4027601;0.75;
4027701;0.75;
4027702;0.38;
4027705;1.50;
4028701;0.75;
4029301;0.75;
4029401;0.75;
4030101;0.75;
4031801;0.75;
4031901;0.75;
4032101;0.75;
4033201;0.70;
4033203;0.05;
4034601;0.75;
4034701;0.75;
4035201;0.70;
4035202;0.35;
4035205;1.50;
4035401;0.75;
4035501;0.75;
4035601;0.75;
4036601;0.75;
4039101;0.75;
4039601;0.75;
4039901;0.75;
4043401;0.75;
4043501;0.75;
4049301;0.75;
4049701;0.70;
4050601;0.75;
4052101;0.75;
4052701;0.75;
4056701;0.75;
4056902;0.38;
4057101;0.70;
4057201;0.70;
4057301;0.70;
4057401;0.70;
4057701;0.70;
4067901;0.75;
4068801;0.75;
4068901;0.75;
4072001;0.75;
4072901;0.70;
4073001;0.75;
4073102;0.38;
4073201;0.75;
4073301;0.75;
4073401;0.75;
4073405;1.50;
4073501;0.75;
4073901;0.75;
4079001;0.70;
4080101;0.75;
4080701;0.75;
4080801;0.75;
4080901;0.75;
4081001;0.75;
4081401;0.75;
4091201;0.75;
4091301;0.75;
4091401;0.75;
4091501;0.75;
4093901;0.75;
4105002;0.50;
4105102;0.50;
4105401;0.75;
4105501;0.75;
4105801;0.75;
4106201;0.75;
4106301;0.75;
4106501;0.75;
4106601;0.75;
4106701;0.75;
4106704;0.25;
4106706;3.00;
4107002;0.38;
4109901;0.75;
4109902;0.38;
4111901;0.75;
4113101;0.75;
4113201;0.75;
4113401;0.70;
4113501;0.70;
4113601;1.00;
4114901;0.70;
4115001;0.70;
4115003;0.10;
4115401;0.70;
4117907;9.00;
4118201;0.75;
4118306;3.00;
4122902;0.50;
4123101;0.75;
4123402;0.50;
4123901;0.75;
4124001;0.75;
4124101;0.75;
4124201;0.75;
4124301;0.75;
4124601;0.75;
4124605;1.50;
4125601;0.75;
4126501;1.00;
4126502;0.50;
4126602;0.50;
4126701;0.75;
4127601;0.75;
4128101;0.75;
4128701;0.75;
4128801;0.75;
4129501;0.75;
4131201;0.75;
4132702;0.50;
4134601;0.75;
4137801;0.75;
4137804;0.20;
4137805;1.50;
4137901;0.75;
4138101;0.75;
4139201;0.70;
4139601;0.75;
4139701;0.75;
4139801;0.75;
4140101;0.70;
4140501;0.75;
4140905;1.50;
4141201;0.75;
4141405;1.50;
4142401;0.75;
4142501;0.75;
4143301;0.75;
4143502;0.50;
4146301;0.75;
4146401;0.75;
4147302;0.38;
4154501;0.75;
4156401;0.75;
4158001;0.75;
4158101;0.75;
4158801;0.75;
4163101;0.70;
4163401;0.75;
4166702;0.50;
4167101;0.75;
4167401;0.75;
4169801;0.75;
4170601;0.75;
4171406;3.00;
4171601;0.75;
4171701;0.75;
4172401;0.75;
4172601;0.75;
4173301;0.70;
4173401;0.70;
4173501;0.75;
4173601;0.70;
4174401;0.75;
4174801;0.75;
4174901;1.00;
4175006;2.00;
4176302;0.50;
4176502;0.50;
4176601;0.75;
4176605;1.50;
4176901;0.70;
4177801;0.75;
4182301;0.75;
4182401;0.75;
4182601;0.75;
4183001;0.75;
4183201;0.70;
4184001;1.00;
4184105;1.50;
4184301;0.75;
4184306;1.50;
4187401;0.75;
4187701;0.75;
4187801;0.75;
4190001;0.75;
4190101;0.75;
4190301;0.75;
4190306;3.00;
4190401;0.75;
4191601;0.75;
4192201;0.70;
4192301;1.00;
4192302;0.50;
4192303;0.05;
4193106;2.00;
4194402;0.50;
4194501;0.75;
4194502;0.38;
4194505;1.50;
4194905;1.50;
4195701;0.75;
4196401;0.75;
4196801;0.75;
4196901;0.75;
4197001;0.75;
4197901;0.75;
4198001;0.75;
4198201;0.75;
4198301;0.75;
4198701;0.75;
4200001;0.75;
4200201;0.75;
4200901;0.75;
4201101;0.75;
4201201;0.75;
4202801;0.70;
4203301;1.00;
4203501;1.00;
4203601;0.75;
4204701;0.75;
4204801;0.75;
4204901;0.75;
4205001;0.75;
4205301;0.75;
4205401;0.75;
4206702;0.50;
4207801;0.75;
4209002;0.38;
4209201;0.75;
4211702;0.50;
4211901;0.75;
4212801;0.75;
4214301;0.70;
4214701;0.75;
4214901;0.75;
4218206;3.00;
4218301;0.75;
4218306;3.00;
4218401;0.75;
4218502;0.50;
4218605;1.50;
4220201;1.00;
4220706;3.00;
4221501;0.75;
4222101;0.75;
4222401;0.75;
4222702;0.50;
4223401;0.75;
4223501;0.75;
4223601;0.75;
4223701;0.75;
4224501;0.75;
4224601;0.75;
4225506;3.00;
4226001;0.70;
4227002;0.50;
4227301;0.75;
4230301;0.75;
4234601;0.75;
4235401;0.75;
4235405;1.50;
4235501;0.75;
4235505;1.50;
4235902;0.50;
4236002;0.50;
4236102;0.50;
4236202;0.50;
4236301;0.75;
4236401;0.75;
4237001;0.75;
4237102;0.50;
4237901;0.75;
4239801;1.00;
4239802;0.50;
4239901;0.75;
4240002;0.50;
4240302;0.50;
4240401;0.70;
4240701;1.00;
4240702;0.50;
4241701;1.00;
4241901;0.75;
4242101;0.75;
4242201;0.75;
4243706;3.00;
4245201;0.75;
4245901;0.75;
4246201;0.75;
4246205;1.50;
4246302;0.50;
4246701;0.75;
4246901;0.75;
4247001;0.75;
4247406;3.00;
4247501;0.75;
4249301;0.70;
4250601;0.75;
4251601;0.75;
4252806;3.00;
4253101;0.75;
4253802;0.50;
4254801;0.70;
4254901;0.75;
4255001;0.75;
4255801;0.75;
4255901;0.75;
4256601;0.75;
4256701;0.75;
4256801;0.75;
4259401;0.75;
4260001;0.70;
4260402;0.50;
4260901;0.75;
4261401;0.75;
4262001;0.75;
4262101;0.75;
4262801;0.70;
4263701;0.70;
4263801;0.70;
4264001;0.70;
4264101;0.75;
4264201;0.75;
4264401;0.75;
4264501;0.75;
4264506;3.00;
4265302;0.33;
4265801;0.75;
4265901;0.75;
4266101;1.00;
4266601;0.75;
4267201;0.75;
4267206;3.00;
4268601;0.75;
4268604;0.20;
4269101;0.75;
4269201;1.00;
4269203;0.05;
4269302;0.50;
4269601;1.00;
4269602;0.50;
4269603;0.05;
4269604;0.20;
4269801;0.75;
4270101;0.75;
4270501;0.75;
4270601;0.75;
4270802;0.50;
4271101;0.75;
4271206;3.00;
4271301;0.75;
4273101;0.75;
4273501;0.75;
4273606;3.00;
4273801;0.75;
4273901;0.75;
4274301;0.70;
4274601;0.75;
4276101;0.75;
4277601;0.75;
4280201;0.70;
4280601;0.75;
4281201;0.75;
4281501;0.75;
4282901;0.75;
4285801;0.75;
4286002;0.50;
4288001;0.75;
4288101;0.75;
4288501;0.75;
4288601;0.75;
4290002;0.50;
4290601;0.75;
4293901;0.75;
4294006;3.00;
4294704;0.20;
4299901;0.75;
4300201;0.75;
4300301;0.75;
4300401;0.70;
4300501;0.75;
4300701;0.75;
4301001;0.75;
4301401;0.70;
4301602;0.33;
4303201;0.75;
4303301;0.75;
4303801;0.70;
4303802;0.50;
4303901;0.75;
4304201;0.75;
4304705;1.50;
4305801;0.75;
4306001;0.75;
4306101;0.75;
4308001;0.70;
4308202;0.50;
4310901;0.75;
4311101;0.75;
4311201;1.00;
4311301;0.70;
4313801;0.75;
4314001;0.75;
4314402;0.50;
4314502;0.50;
4315301;0.75;
4317805;1.50;
4318003;0.19;
4318103;0.19;
4319601;0.70;
4321001;0.75;
4321101;0.75;
4321201;0.75;
4321301;0.70;
4321401;1.00;
4321502;0.50;
4321601;1.00;
4322106;3.00;
4323001;0.75;
4323606;3.00;
4325101;0.70;
4325102;0.50;
4327501;0.75;
4329101;0.75;
4330101;0.75;
4330201;0.75;
4330501;0.75;
4330901;0.75;
4331001;0.75;
4331601;0.75;
4332101;0.75;
4332105;1.50;
4332901;0.75;
4333201;0.75;
4333501;0.75;
4334301;0.70;
4334406;3.00;
4334501;0.75;
4334701;0.75;
4334801;0.70;
4337601;0.75;
4338101;0.75;
4338601;0.70;
4338701;0.70;
4338801;0.70;
4338901;0.70;
4339001;0.70;
4339202;0.50;
4341501;0.75;
4341701;0.70;
4342901;0.75;
4343105;1.50;
4343901;0.75;
4344201;0.75;
4346201;0.75;
4346206;3.00;
4346306;3.00;
4346406;3.00;
4346601;0.75;
4347901;0.75;
4348501;0.75;
4348701;0.75;
4349701;0.75;
4349902;0.50;
4350001;0.75;
4350104;0.20;
4350204;0.20;
4350501;0.75;
4351501;0.70;
4352301;0.75;
4352401;0.75;
4352501;0.75;
4353201;0.75;
4353801;0.75;
4354007;6.00;
4354602;0.28;
4355301;0.70;
4355401;1.00;
4355701;0.75;
4356301;0.75;
4356701;0.75;
4356801;0.75;
4356901;0.75;
4357001;0.75;
4357206;3.00;
4357301;0.75;
4357701;0.75;
4358301;0.70;
4359001;0.75;
4359702;0.50;
4360101;0.75;
4362901;0.75;
4363802;0.38;
4364107;3.00;
4364207;6.00;
4364501;0.75;
4364505;1.50;
4364507;3.00;
4365001;0.70;
4365201;0.75;
4366106;2.00;
4366201;0.70;
4367001;0.70;
4367002;0.35;
4367201;0.70;
4367402;0.50;
4367502;0.50;
4367503;0.04;
4367901;0.75;
4368706;3.00;
4369105;1.50;
4370602;0.33;
4370701;0.75;
4370902;0.38;
4371202;0.50;
4371601;0.75;
4372202;0.50;
4372301;0.75;
4373901;0.75;
4376602;0.38;
4376701;0.75;
4377001;0.75;
4377301;0.70;
4377501;0.70;
4379301;0.75;
4382602;0.50;
4385901;0.75;
4386801;0.75;
4386901;0.75;
4387601;0.75;
4387701;0.75;
4388001;0.75;
4388601;0.70;
4388602;0.50;
4389201;0.70;
4389703;0.04;
4389801;0.75;
4389901;0.75;
4390001;0.75;
4390101;1.00;
4390201;1.00;
4390401;0.75;
4390701;0.75;
4390801;0.75;
4391906;3.00;
4392504;0.25;
4392601;0.75;
4393601;0.75;
4394401;0.75;
4395501;0.70;
4395901;0.75;
4395904;0.25;
4397202;0.33;
4397606;3.00;
4397806;2.00;
4398201;0.75;
4398401;0.75;
4398506;3.00;
4398601;0.70;
4398701;0.75;
4399202;0.50;
4399301;0.75;
4401201;0.75;
4401601;0.75;
4402101;0.75;
4402201;0.75;
4402205;1.50;
4402902;0.50;
4403001;1.00;
4403201;0.75;
4403301;0.75;
4403701;0.75;
4404101;0.75;
4405001;0.75;
4405201;0.75;
4405301;0.75;
4405401;0.75;
4405501;0.75;
4406601;0.75;
4407101;0.75;
4407201;0.75;
4407301;0.75;
4407501;0.75;
4407601;0.75;
4407701;0.75;
4407901;0.75;
4408001;0.75;
4409601;0.75;
4409701;0.75;
4409901;0.75;
4410006;3.00;
4410401;0.75;
4410501;0.75;
4410601;0.75;
4413801;0.75;
4414001;0.75;
4414701;0.75;
4415001;0.75;
4415301;0.75;
4415501;0.75;
4415606;3.00;
4415801;0.75;
4416101;0.75;
4416401;0.75;
4417401;0.75;
4417601;0.75;
4418506;3.00;
4419801;0.75;
4421301;0.75;
4421401;0.75;
4422201;0.75;
4422801;0.75;
4423301;0.75;
4424401;0.75;
4424501;0.70;
4427801;0.75;
4428201;0.75;
4433301;0.75;
4434105;1.50;
4434306;3.00;
4434502;0.38;
4435301;0.75;
4435602;0.50;
4435702;0.50;
4435801;0.75;
4436802;0.38;
4436901;0.75;
4437501;0.70;
4437601;0.75;
4437801;0.75;
4437901;0.75;
4438101;0.75;
4438205;1.50;
4438405;1.50;
4438701;0.75;
4439701;0.75;
4439901;0.75;
4440101;0.75;
4440201;0.75;
4440401;0.75;
4441001;0.75;
4441501;0.75;
4441601;0.75;
4441701;0.70;
4441703;0.05;
4441801;0.70;
4441802;0.50;
4441803;0.05;
4442202;0.35;
4442601;0.75;
4442901;0.75;
4443101;0.70;
4444501;0.75;
4444701;0.75;
4444901;0.75;
4445001;0.75;
4445101;0.75;
4445401;0.70;
4445601;0.70;
4445701;0.70;
4445801;0.75;
4445901;0.75;
4446001;0.75;
4446101;0.75;
4446201;0.75;
4446301;0.75;
4446401;0.75;
4446501;0.75;
4446506;3.00;
4446601;0.75;
4446801;0.75;
4447001;0.75;
4447101;0.75;
4447701;0.75;
4448101;0.70;
4448201;0.75;
4449101;0.75;
4449301;0.75;
4450201;0.70;
4450401;0.70;
4452101;0.75;
4453201;0.75;
4453602;0.50;
4453702;0.50;
4454001;0.75;
4454005;1.50;
4454801;0.75;
4454902;0.50;
4456101;0.75;
4456401;0.75;
4457601;0.75;
4458901;0.75;
4459702;0.50;
4460202;0.50;
4460402;0.33;
4460502;0.33;
4460905;1.50;
4461201;0.75;
4461501;0.75;
4461601;0.75;
4461801;0.75;
4462001;0.75;
4462301;0.75;
4462401;0.75;
4463101;0.75;
4463201;0.75;
4463401;0.75;
4463601;0.75;
4464801;0.75;
4465201;0.75;
4465501;0.75;
4465505;1.50;
4465701;0.75;
4465802;0.38;
4467701;0.75;
4468801;0.75;
4469101;0.75;
4469501;0.75;
4469601;0.75;
4469701;0.75;
4469801;0.75;
4470301;0.75;
4470501;0.75;
4470601;0.75;
4470906;3.00;
4471601;0.75;
4471701;0.75;
4472001;0.75;
4472201;0.75;
4472501;0.75;
4472601;0.75;
4473002;0.38;
4473301;0.75;
4473601;0.75;
4474901;0.75;
4475801;0.75;
4476102;0.50;
4476301;0.75;
4476601;0.75;
4476702;0.50;
4480501;0.75;
4481301;0.70;
4481601;0.75;
4483101;0.75;
4483701;0.75;
4484001;0.75;
4484201;0.70;
4484301;0.70;
4486701;0.75;
4487101;0.75;
4488602;0.50;
4489301;0.75;
4489401;0.75;
4491201;0.75;
4491605;1.50;
4491701;0.70;
4492002;0.35;
4493001;0.75;
4493501;0.75;
4494301;0.75;
4494901;0.75;
4494904;0.20;
4497301;0.75;
4497501;0.75;
4497901;0.75;
4499701;0.75;
4500006;3.00;
4501501;0.75;
4501601;0.75;
4502301;0.75;
4502701;0.75;
4503505;1.50;
4503701;0.75;
4504201;0.75;
4504401;0.75;
4504501;0.75;
4504701;0.75;
4505101;0.75;
4505301;0.75;
4506801;0.75;
4507601;0.75;
4508001;0.70;
4508901;0.75;
4509001;0.75;
4510201;0.75;
4510801;0.70;
4511801;0.75;
4512601;0.75;
4513001;0.75;
4513007;3.00;
4513201;0.75;
4514001;0.75;
4514301;0.75;
4514601;0.75;
4514902;0.50;
4515001;0.70;
4515701;0.70;
4515901;0.70;
4516001;0.70;
4516101;0.70;
4516201;0.70;
4516301;0.70;
4516601;0.75;
4516701;0.75;
4516801;0.75;
4516901;0.75;
4517201;0.75;
4517301;0.75;
4517501;0.75;
4517601;0.75;
4520801;0.75;
4522108;0.06;
4522806;3.00;
4523001;0.70;
4524301;0.75;
4524401;0.70;
4524501;0.70;
4524601;0.70;
4524701;0.70;
4524801;0.70;
4525201;0.75;
4526101;0.75;
4526701;0.75;
4526806;3.00;
4526901;0.75;
4527101;0.75;
4529302;0.50;
4529401;0.75;
4530301;0.75;
4530601;0.70;
4530801;0.75;
4530901;0.75;
4531001;0.75;
4531201;0.75;
4531202;0.38;
4531205;1.50;
4532801;0.75;
4533001;0.75;
4533101;0.75;
4533201;0.75;
4534402;0.33;
4534801;0.75;
4535702;0.33;
4536901;0.75;
4537402;0.50;
4538001;0.75;
4538701;0.70;
4539401;0.75;
4539501;0.75;
4539601;0.75;
4539701;0.75;
4541201;0.75;
4541801;0.75;
4542101;0.75;
4542401;0.75;
4542501;0.75;
4542601;0.70;
4543601;0.75;
4545601;0.75;
4546901;0.75;
4548506;3.00;
4548701;0.70;
4549206;3.00;
4549901;0.75;
4550301;0.75;
4550601;0.70;
4550706;3.00;
4551402;0.50;
4551405;1.50;
4551601;0.75;
4551701;0.75;
4551801;0.75;
4552101;0.75;
4552201;0.75;
4554001;0.75;
4554006;3.00;
4557001;0.75;
4557901;0.75;
4558101;0.75;
4558501;0.75;
4561601;0.75;
4562206;3.00;
4563501;0.75;
4563801;0.75;
4563901;0.75;
4564201;0.75;
4564601;0.75;
4565306;3.00;
4568601;0.75;
4569901;0.75;
4570101;0.75;
4570507;3.00;
4570801;0.75;
4570805;1.50;
4573205;1.50;
4573701;0.75;
4574501;0.75;
4574602;0.38;
4574702;0.38;
4576402;0.50;
4579001;0.75;
4582101;0.75;
4582301;0.75;
4583601;0.75;
4583606;3.00;
4583801;0.75;
4584701;0.75;
4584801;0.75;
4585106;3.00;
4585201;0.75;
4585301;0.70;
4586601;0.70;
4586701;0.70;
4588406;3.00;
4591601;0.75;
4592101;0.75;
4592301;0.75;
4593101;0.75;
4593301;0.75;
4593901;0.75;
4594001;0.75;
4594301;0.75;
4594701;0.75;
4595001;0.75;
4596101;0.70;
4597001;0.75;
4597401;0.75;
4597501;0.75;
4598301;0.75;
4599401;0.75;
4599501;0.75;
4599505;1.50;
4599905;1.50;
4600005;1.50;
4600205;1.50;
4600901;0.75;
4600906;3.00;
4601201;0.75;
4602201;0.75;
4602301;0.75;
4602306;3.00;
4602701;0.70;
4602801;0.75;
4607001;0.75;
4607101;0.75;
4607501;0.75;
4608301;0.75;
4608601;0.75;
4609801;0.75;
4609901;0.75;
4610101;0.75;
4610201;0.75;
4610301;0.75;
4610401;0.75;
4610501;0.75;
4610601;0.75;
